name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Luis Lesizza,---,---,DNS,1527,35-39,38,Panama,PAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Nicole Levine,---,---,DQ,651,35-39,40,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DQ
Jamie Lewin,---,---,DNS,479,25-29,28,DC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Robert Lewis,---,---,DNS,2388,50-54,53,OH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
David L'Hostis,---,---,DNS,1826,40-44,44,FR,FRA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Ashley Limburg,---,---,DNS,552,30-34,31,IN,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Patrick Link,---,---,DNS,1323,30-34,32,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Joe Linkous,---,---,DNS,2135,45-49,49,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michael Lipsner,---,---,DNS,1529,35-39,39,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Zhen Liu,---,---,DNS,2136,45-49,50,CT,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Bradley Lloyd,---,---,DNS,1324,30-34,32,SC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Sean Londergan,---,---,DNS,271,45-49,50,VT,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Karen Long,---,---,DNF,652,35-39,36,PA,USA,---,---,01:12:45,2.4 mi,00:17:51,---,112 mi,---,---,26.2 mi,DNF
Luis Lopez,---,---,DNS,1209,25-29,30,PR,PRI,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Yolanda Lopez,---,---,DNS,1036,50-54,51,TX,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steven Lorey,---,---,DNS,1326,30-34,35,IL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jason Los,---,---,DNS,1530,35-39,35,NC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dan Lough,---,---,DNS,1210,25-29,26,GA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
