name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Enrico Heinowsky,98,23,102,440,35-39,37,Berlin,DEU,---,4481,01:00:47,3.9 km,00:04:53,05:05:37,180.2 km,00:02:33,04:07:47,42.2 km,10:21:37
Ludovic Le Guellec,99,16,103,4,PRO,34,---,FRA,---,3620,01:03:31,3.9 km,00:04:25,05:27:33,180.2 km,00:03:55,03:42:50,42.2 km,10:22:14
Dennis Van Der Meer,100,5,104,735,50-54,53,CA,NLD,---,4741,01:04:59,3.9 km,00:05:32,05:32:30,180.2 km,00:04:15,03:35:04,42.2 km,10:22:20
Philippe Carré,101,8,105,890,45-49,48,---,FRA,---,4568,00:59:44,3.9 km,00:04:11,05:29:13,180.2 km,00:03:50,03:45:23,42.2 km,10:22:21
Dirk-Jan De Jong,102,9,106,605,45-49,47,NL,NLD,---,4562,00:55:45,3.9 km,00:04:07,05:17:27,180.2 km,00:02:51,04:02:38,42.2 km,10:22:48
Juan Luis Soriano Pastor,103,13,107,560,40-44,44,ES,ESP,---,4352,00:57:15,3.9 km,00:05:28,05:21:40,180.2 km,00:03:45,03:54:42,42.2 km,10:22:50
Konstantin Shimanovskiy,104,10,108,836,45-49,50,M/O,RUS,---,4556,01:01:43,3.9 km,00:05:42,05:25:28,180.2 km,00:03:18,03:47:11,42.2 km,10:23:22
Kristiaan Bij De Vaate,105,24,109,424,35-39,36,NL,NLD,---,4459,01:13:46,3.9 km,00:05:20,05:29:16,180.2 km,00:03:33,03:31:36,42.2 km,10:23:31
Georg Abel,106,25,110,936,30-34,35,DE,DEU,---,4077,00:55:14,3.9 km,00:04:36,05:24:07,180.2 km,00:03:23,03:56:53,42.2 km,10:24:13
Ringo De Rijck,107,14,111,507,40-44,42,BE,BEL,---,4331,01:13:36,3.9 km,00:06:02,05:27:27,180.2 km,00:04:13,03:33:19,42.2 km,10:24:37
Dino Franke,108,11,112,874,45-49,45,DE,DEU,---,4540,01:03:27,3.9 km,00:04:38,05:32:13,180.2 km,00:03:15,03:41:06,42.2 km,10:24:39
Uwe Ernst Heini Moeller,109,6,113,212,50-54,51,---,DEU,---,4712,01:00:20,3.9 km,00:04:08,05:24:10,180.2 km,00:03:09,03:52:57,42.2 km,10:24:44
Peter Jonsson,110,7,114,860,50-54,50,SE,SWE,---,4705,01:04:47,3.9 km,00:06:09,05:33:56,180.2 km,00:05:16,03:35:09,42.2 km,10:25:17
Maes Chris,111,12,115,637,45-49,47,---,BEL,---,4521,01:12:00,3.9 km,00:05:56,05:23:27,180.2 km,00:04:35,03:40:16,42.2 km,10:26:14
Nikita Mileshkin,112,2,116,281,18-24,25,Moscow,RUS,---,4893,01:02:43,3.9 km,00:03:44,05:26:22,180.2 km,00:03:15,03:50:17,42.2 km,10:26:21
Thomas Knittel,113,26,117,369,30-34,31,---,DEU,---,4045,01:09:04,3.9 km,00:05:19,05:27:31,180.2 km,00:02:06,03:42:54,42.2 km,10:26:54
Dimitri Gelders,114,15,118,518,40-44,41,BE,BEL,---,4300,01:01:03,3.9 km,00:05:40,05:21:11,180.2 km,00:04:10,03:55:05,42.2 km,10:27:09
Rostislav Bzhevskii,115,16,119,163,40-44,44,Sankt-Petersburg,RUS,---,4299,01:05:06,3.9 km,00:04:48,05:40:31,180.2 km,00:04:50,03:31:59,42.2 km,10:27:14
Sven Koglin,116,25,120,909,35-39,40,Berlin,DEU,---,4413,00:58:37,3.9 km,00:05:04,05:22:56,180.2 km,00:03:22,03:57:20,42.2 km,10:27:19
Ronni Paris,117,27,121,809,30-34,32,DK,DNK,---,4034,01:01:19,3.9 km,00:04:01,05:16:45,180.2 km,00:02:29,04:03:13,42.2 km,10:27:47
Adam Newns,118,28,122,382,30-34,31,Cambs,GBR,---,4033,00:56:58,3.9 km,00:05:07,05:37:50,180.2 km,00:05:00,03:42:59,42.2 km,10:27:54
Ben Kloosterboer,119,10,123,300,25-29,29,NL,NLD,---,4439,00:59:48,3.9 km,00:06:33,05:26:31,180.2 km,00:05:05,03:50:07,42.2 km,10:28:04
Steffi Jansen,5,1,124,104,30-34,34,DE,DEU,---,5000,01:12:31,3.9 km,00:05:07,05:38:52,180.2 km,00:02:15,03:29:20,42.2 km,10:28:05
Stefan Kanne,120,1,125,220,55-59,56,DE,DEU,---,5000,01:04:32,3.9 km,00:06:01,05:21:12,180.2 km,00:02:51,03:54:18,42.2 km,10:28:54
Bas Verschoor,121,26,126,486,35-39,36,NL,NLD,---,4385,01:06:43,3.9 km,00:07:57,05:24:07,180.2 km,00:06:49,03:44:02,42.2 km,10:29:38
Marco Di Geso,122,27,127,795,35-39,39,italia,ITA,---,4381,00:58:31,3.9 km,00:03:55,05:22:08,180.2 km,00:03:18,04:02:08,42.2 km,10:30:00
Gotzon Ansoleaga Urrutia,123,13,128,186,45-49,46,ES,GAB,---,4470,01:11:00,3.9 km,00:04:48,05:34:49,180.2 km,00:02:47,03:37:04,42.2 km,10:30:28
Bartlomiej Holda,124,17,129,902,40-44,42,---,POL,---,4257,01:02:06,3.9 km,00:03:50,05:33:25,180.2 km,00:02:53,03:48:32,42.2 km,10:30:46
Rogelio Ojeda Orts,125,28,130,149,35-39,36,ES,ESP,---,4368,00:57:10,3.9 km,00:04:36,05:42:00,180.2 km,00:02:59,03:44:21,42.2 km,10:31:06
Uwe Fritz,126,8,131,704,50-54,52,DE,DEU,---,4635,01:11:12,3.9 km,00:05:37,05:27:22,180.2 km,00:03:45,03:43:13,42.2 km,10:31:09
Mattia Sala,127,29,132,465,35-39,36,---,ITA,---,4367,01:03:04,3.9 km,00:03:58,05:31:07,180.2 km,00:02:12,03:50:48,42.2 km,10:31:09
Piet Van Der Zwaag,128,29,133,142,30-34,35,TX,NLD,---,3992,00:54:01,3.9 km,00:04:51,05:20:47,180.2 km,00:04:18,04:07:20,42.2 km,10:31:17
Marcel Ten Wolde,129,14,134,669,45-49,46,NL,NLD,---,4444,01:06:02,3.9 km,00:03:40,05:31:50,180.2 km,00:02:43,03:48:23,42.2 km,10:32:38
Finn Zwager,130,15,135,683,45-49,49,Other,ARE,---,4432,01:07:32,3.9 km,00:05:31,05:40:25,180.2 km,00:03:11,03:37:01,42.2 km,10:33:40
Volker Kämpf,131,9,136,853,50-54,50,DE,DEU,---,4601,01:16:13,3.9 km,00:05:18,05:31:00,180.2 km,00:04:36,03:36:50,42.2 km,10:33:57
Oliver Strim,132,18,137,563,40-44,42,CH,CHE,---,4216,00:57:06,3.9 km,00:04:15,05:27:06,180.2 km,00:02:58,04:02:45,42.2 km,10:34:10
Irene Kinnegim,6,5,138,54,PRO,41,NL,NLD,---,4335,01:09:28,3.9 km,00:04:54,05:49:40,180.2 km,00:04:15,03:26:29,42.2 km,10:34:46
Nicholas Clarry,133,19,139,877,40-44,44,Oxfordshire,GBR,---,4208,01:17:51,3.9 km,00:07:57,05:35:51,180.2 km,00:05:22,03:27:49,42.2 km,10:34:50
Gonçalo Neves,134,20,140,542,40-44,45,---,PRT,---,4207,00:56:26,3.9 km,00:04:29,05:34:26,180.2 km,00:02:40,03:56:55,42.2 km,10:34:56
Mikael Jamsanen,135,30,141,446,35-39,39,Finland,FIN,---,4320,01:04:34,3.9 km,00:06:20,05:26:39,180.2 km,00:03:55,03:53:38,42.2 km,10:35:06
Andreas Simon,136,16,142,804,45-49,49,DE,DEU,---,4408,01:08:32,3.9 km,00:05:24,05:39:38,180.2 km,00:03:35,03:38:33,42.2 km,10:35:42
Thijs Gipmans,137,21,143,520,40-44,41,NL,NLD,---,4192,01:11:45,3.9 km,00:05:48,05:39:20,180.2 km,00:03:40,03:35:39,42.2 km,10:36:12
